Order ID,Order Date,Region,Customer Name,Customer Segment,Product Category,Sub-Category,Quantity,Unit Price,Discount,Sales,Profit
273,2023-03-29,West,Shiva,Consumer,Furniture,Chairs,2,259.53,0.0,519.06,117.1
274,2022-02-06,South,Vihaan,Corporate,Furniture,Chairs,6,878.42,0.15,4479.94,967.44
275,2022-06-09,East,Kunal,Home Office,Furniture,Tables,7,267.61,0.0,1873.27,261.22
276,2022-01-09,West,Kavya,Home Office,Electronics,Accessories,8,955.45,0.05,7261.42,864.32
277,2022-08-21,East,Kunal,Corporate,Electronics,Accessories,2,569.16,0.2,910.66,141.81
278,2022-04-09,North,Kavya,Corporate,Office Supplies,Pens,1,448.78,0.2,359.02,47.64
279,2023-10-21,East,Varsha,Consumer,Electronics,Mobile,9,828.13,0.2,5962.54,1494.3
280,2022-07-27,West,Vihaan,Corporate,Furniture,Tables,8,1753.95,0.2,11225.28,3008.67
281,2022-05-11,Central,Aarav,Corporate,Furniture,Storage,3,293.24,0.05,835.73,236.2
282,2023-02-08,East,Pooja,Consumer,Electronics,Mobile,7,1423.49,0.15,8469.77,1566.97
283,2022-06-01,Central,Nisha,Home Office,Office Supplies,Binders,3,1305.59,0.15,3329.25,375.02
284,2022-02-23,South,Riya,Consumer,Electronics,Mobile,6,1925.44,0.05,10975.01,2153.83
285,2022-04-30,North,Meera,Corporate,Electronics,Mobile,7,1374.53,0.05,9140.62,2231.7
286,2023-11-04,Central,Shiva,Corporate,Office Supplies,Binders,2,1880.58,0.05,3573.1,355.86
287,2023-09-20,South,Vivaan,Home Office,Electronics,Laptop,3,868.75,0.0,2606.25,171.34
288,2023-08-10,West,Meera,Consumer,Electronics,Laptop,2,312.83,0.0,625.66,131.52
289,2023-09-17,North,Sai,Corporate,Furniture,Storage,5,670.6,0.15,2850.05,428.79
290,2023-02-24,North,Meera,Consumer,Furniture,Storage,8,476.99,0.1,3434.33,876.15
291,2023-02-26,East,Nisha,Consumer,Electronics,Mobile,4,578.27,0.2,1850.46,106.54
292,2022-04-14,North,Krishna,Home Office,Office Supplies,Paper,3,1872.57,0.2,4494.17,231.19
293,2022-09-11,East,Diya,Consumer,Electronics,Laptop,1,1360.29,0.0,1360.29,313.17
294,2022-08-15,West,Shiva,Consumer,Electronics,Mobile,1,1637.71,0.15,1392.05,75.05
295,2022-04-22,North,Shiva,Home Office,Furniture,Tables,8,1490.62,0.15,10136.22,894.63
296,2023-05-25,South,Aditya,Corporate,Office Supplies,Pens,4,1218.62,0.1,4387.03,662.84
297,2023-04-18,North,Diya,Home Office,Furniture,Storage,3,1186.89,0.2,2848.54,537.57
298,2022-04-09,Central,Ananya,Corporate,Office Supplies,Pens,6,1096.89,0.1,5923.21,661.86
299,2022-06-02,East,Meera,Home Office,Furniture,Storage,4,1087.63,0.15,3697.94,1016.43
300,2022-12-04,West,Pooja,Home Office,Furniture,Storage,9,284.66,0.1,2305.75,185.95
301,2023-12-07,East,Ananya,Corporate,Furniture,Storage,8,86.82,0.1,625.1,84.18
302,2022-06-12,South,Saanvi,Consumer,Electronics,Laptop,3,1051.32,0.15,2680.87,464.14
303,2023-12-21,West,Kavya,Corporate,Electronics,Laptop,9,1673.59,0.15,12802.96,2667.93
304,2023-11-12,West,Kavya,Home Office,Office Supplies,Binders,4,746.03,0.1,2685.71,654.55
305,2022-06-10,Central,Arjun,Corporate,Office Supplies,Binders,8,1630.91,0.1,11742.55,1457.37
306,2023-08-03,West,Vihaan,Consumer,Furniture,Tables,8,1067.67,0.2,6833.09,1726.24
307,2023-02-02,North,Vihaan,Consumer,Office Supplies,Binders,4,1888.68,0.0,7554.72,2143.27
308,2022-10-04,South,Aarav,Consumer,Furniture,Tables,4,1600.67,0.2,5122.14,958.92
309,2023-05-19,West,Aarav,Consumer,Office Supplies,Binders,9,1278.34,0.1,10354.55,2959.92
310,2023-01-27,North,Kunal,Home Office,Office Supplies,Paper,8,174.96,0.05,1329.7,230.55
311,2022-05-15,East,Nisha,Home Office,Electronics,Laptop,1,767.3,0.15,652.2,130.79
312,2022-07-14,East,Nisha,Corporate,Electronics,Accessories,4,458.84,0.05,1743.59,518.36
313,2023-02-05,Central,Arjun,Consumer,Office Supplies,Pens,2,708.54,0.0,1417.08,227.16
314,2023-10-02,Central,Krishna,Home Office,Electronics,Mobile,6,655.67,0.1,3540.62,773.63
315,2022-02-02,East,Pooja,Home Office,Furniture,Storage,4,1765.71,0.0,7062.84,1502.97
316,2023-11-19,North,Ananya,Corporate,Furniture,Storage,7,443.23,0.15,2637.22,596.91
317,2023-04-05,West,Sneha,Corporate,Furniture,Chairs,7,1668.99,0.2,9346.34,920.6
318,2023-04-15,South,Kavya,Consumer,Office Supplies,Binders,5,1593.14,0.15,6770.84,1660.19
319,2023-01-10,North,Sneha,Home Office,Office Supplies,Binders,3,848.42,0.05,2418.0,155.19
320,2022-01-22,East,Diya,Corporate,Electronics,Accessories,7,783.08,0.05,5207.48,321.61
321,2023-11-01,North,Kunal,Consumer,Furniture,Storage,5,1900.77,0.2,7603.08,1748.13
322,2022-02-07,East,Aditya,Home Office,Furniture,Storage,6,948.1,0.1,5119.74,1135.21
323,2022-08-18,Central,Sai,Consumer,Electronics,Accessories,1,843.99,0.0,843.99,155.04
324,2022-12-31,Central,Diya,Home Office,Furniture,Chairs,4,1520.18,0.05,5776.68,729.78
325,2023-07-17,South,Nisha,Consumer,Furniture,Tables,6,1676.54,0.2,8047.39,831.01
326,2023-03-14,South,Riya,Corporate,Furniture,Chairs,5,1997.27,0.2,7989.08,2085.57
327,2022-10-10,North,Pooja,Consumer,Electronics,Laptop,7,740.78,0.0,5185.46,636.05
328,2022-01-27,West,Diya,Home Office,Furniture,Chairs,4,498.16,0.05,1893.01,432.65
329,2022-08-14,East,Shiva,Consumer,Electronics,Laptop,2,680.23,0.15,1156.39,286.98
330,2022-10-04,Central,Vihaan,Consumer,Office Supplies,Paper,1,1980.84,0.05,1881.8,415.74
331,2023-09-01,Central,Diya,Home Office,Furniture,Chairs,9,1445.35,0.2,10406.52,2885.9
332,2022-10-11,East,Pooja,Consumer,Furniture,Chairs,8,285.95,0.0,2287.6,232.76
333,2023-04-26,East,Shiva,Consumer,Office Supplies,Pens,1,595.88,0.2,476.7,105.92
334,2023-03-29,West,Pooja,Consumer,Electronics,Accessories,6,1266.32,0.0,7597.92,385.03
335,2023-10-21,Central,Nisha,Home Office,Office Supplies,Pens,5,380.2,0.15,1615.85,342.18
336,2023-05-31,West,Nisha,Consumer,Furniture,Tables,7,956.21,0.2,5354.78,394.98
337,2023-07-01,Central,Ananya,Home Office,Furniture,Tables,7,99.57,0.0,696.99,85.07
338,2022-07-11,West,Shiva,Consumer,Office Supplies,Paper,2,1411.52,0.0,2823.04,295.53
339,2022-02-18,East,Diya,Corporate,Furniture,Chairs,6,821.2,0.05,4680.84,808.2
340,2023-05-27,Central,Aditya,Home Office,Electronics,Mobile,9,1472.38,0.05,12588.85,3567.09
341,2022-01-17,East,Sneha,Home Office,Electronics,Accessories,9,1357.87,0.0,12220.83,714.27
342,2022-06-21,South,Shiva,Home Office,Office Supplies,Binders,2,135.98,0.2,217.57,18.8
343,2022-08-08,South,Arjun,Consumer,Office Supplies,Paper,3,708.99,0.05,2020.62,423.07
344,2022-06-07,South,Kavya,Consumer,Electronics,Laptop,4,1034.27,0.2,3309.66,816.07
345,2023-04-22,East,Kavya,Corporate,Office Supplies,Paper,1,906.46,0.15,770.49,134.1
346,2022-02-15,South,Varsha,Home Office,Electronics,Accessories,7,169.94,0.15,1011.14,146.65
347,2023-01-08,East,Krishna,Home Office,Electronics,Laptop,3,481.19,0.2,1154.86,174.79
348,2023-06-02,West,Rohit,Consumer,Electronics,Mobile,2,871.21,0.15,1481.06,140.94
349,2022-04-09,Central,Saanvi,Corporate,Furniture,Tables,8,488.09,0.05,3709.48,553.54
350,2022-02-06,Central,Vivaan,Home Office,Furniture,Chairs,8,415.33,0.15,2824.24,154.75
351,2022-10-07,South,Kunal,Corporate,Electronics,Mobile,5,1664.27,0.15,7073.15,1226.32
352,2022-12-15,South,Nisha,Consumer,Electronics,Mobile,8,838.23,0.1,6035.26,1768.22
353,2023-05-12,East,Pooja,Consumer,Furniture,Tables,6,372.09,0.15,1897.66,304.65
354,2022-10-29,North,Vihaan,Consumer,Electronics,Mobile,3,1147.15,0.1,3097.3,615.86
355,2022-06-30,South,Aditya,Consumer,Office Supplies,Paper,2,256.16,0.1,461.09,128.35
356,2023-08-30,North,Rohit,Corporate,Office Supplies,Binders,3,1615.96,0.1,4363.09,745.64
357,2022-04-09,Central,Arjun,Home Office,Furniture,Storage,6,366.36,0.1,1978.34,361.42
358,2023-12-01,South,Aditya,Corporate,Electronics,Laptop,5,1847.49,0.05,8775.58,2417.94
359,2022-04-26,North,Saanvi,Corporate,Furniture,Chairs,9,547.26,0.1,4432.81,619.66
360,2022-07-10,Central,Sneha,Consumer,Electronics,Accessories,1,1427.15,0.2,1141.72,221.99
361,2022-09-10,East,Kunal,Corporate,Office Supplies,Binders,6,826.39,0.05,4710.42,1351.95
362,2022-06-10,East,Varsha,Corporate,Office Supplies,Pens,1,195.59,0.15,166.25,9.17
363,2022-09-13,East,Diya,Home Office,Office Supplies,Pens,1,1679.36,0.0,1679.36,129.9
364,2022-11-19,West,Sneha,Home Office,Furniture,Tables,5,453.49,0.1,2040.7,219.86
365,2022-05-08,East,Saanvi,Corporate,Electronics,Accessories,1,439.39,0.15,373.48,85.49
366,2022-01-18,North,Sai,Corporate,Furniture,Chairs,8,1132.07,0.05,8603.73,898.88
367,2023-07-20,West,Meera,Corporate,Electronics,Laptop,5,83.99,0.1,377.96,44.59
368,2023-07-24,North,Sai,Home Office,Electronics,Mobile,2,1569.18,0.2,2510.69,731.98
369,2022-11-19,East,Arjun,Consumer,Office Supplies,Pens,5,1505.2,0.05,7149.7,1656.2
370,2023-11-17,North,Pooja,Home Office,Office Supplies,Pens,8,879.12,0.15,5978.02,1572.05
371,2023-09-18,South,Aditya,Corporate,Furniture,Tables,9,1868.92,0.2,13456.22,2850.86
372,2022-10-15,North,Krishna,Home Office,Office Supplies,Binders,3,523.29,0.0,1569.87,105.92
373,2023-10-25,Central,Riya,Home Office,Office Supplies,Paper,7,1897.58,0.05,12618.91,1752.15
374,2023-10-01,East,Kunal,Home Office,Office Supplies,Binders,1,710.66,0.0,710.66,68.44
375,2022-06-04,North,Arjun,Consumer,Furniture,Tables,7,118.02,0.15,702.22,143.15
376,2023-05-05,Central,Rohit,Consumer,Furniture,Chairs,9,1107.6,0.15,8473.14,1819.32
377,2023-01-21,North,Riya,Corporate,Electronics,Mobile,9,1537.85,0.05,13148.62,782.73
378,2022-04-14,North,Vihaan,Corporate,Electronics,Mobile,5,858.73,0.15,3649.6,398.65
379,2023-01-28,South,Diya,Corporate,Furniture,Chairs,4,886.92,0.1,3192.91,749.38
380,2022-09-03,East,Shiva,Consumer,Office Supplies,Paper,4,1339.7,0.05,5090.86,575.08
381,2022-06-25,Central,Shiva,Consumer,Office Supplies,Pens,9,947.75,0.15,7250.29,860.41
382,2022-02-08,West,Pooja,Consumer,Furniture,Tables,3,1960.97,0.1,5294.62,894.4
383,2023-04-22,Central,Vihaan,Corporate,Furniture,Storage,7,1451.68,0.2,8129.41,2429.71
384,2023-11-13,West,Shiva,Consumer,Electronics,Mobile,7,749.09,0.1,4719.27,1164.78
385,2023-06-22,West,Kunal,Consumer,Office Supplies,Paper,5,1703.54,0.1,7665.93,396.3
386,2023-02-12,Central,Sai,Consumer,Furniture,Tables,5,1485.01,0.2,5940.04,413.62
387,2023-06-09,North,Arjun,Corporate,Electronics,Mobile,1,1141.17,0.15,969.99,285.74
388,2023-05-21,East,Sai,Corporate,Electronics,Accessories,8,1548.47,0.05,11768.37,2109.0
389,2022-02-05,South,Nisha,Corporate,Furniture,Chairs,7,163.43,0.05,1086.81,265.88
390,2023-11-16,South,Riya,Home Office,Furniture,Storage,6,1875.49,0.1,10127.65,2211.35
391,2022-01-20,West,Pooja,Consumer,Office Supplies,Pens,8,1633.13,0.15,11105.28,2632.72
392,2022-11-17,West,Krishna,Home Office,Furniture,Chairs,9,479.48,0.0,4315.32,260.64
393,2023-05-27,West,Pooja,Corporate,Furniture,Storage,5,1863.39,0.1,8385.26,2190.55
394,2023-02-04,West,Nisha,Home Office,Office Supplies,Paper,6,1520.75,0.0,9124.5,798.02
395,2023-10-16,South,Aditya,Corporate,Office Supplies,Binders,5,89.93,0.0,449.65,91.51
396,2023-04-16,North,Kunal,Corporate,Office Supplies,Paper,9,1563.99,0.15,11964.52,3060.6
397,2022-05-23,Central,Saanvi,Consumer,Office Supplies,Pens,7,261.78,0.0,1832.46,401.83
398,2022-04-02,South,Varsha,Corporate,Electronics,Mobile,8,228.14,0.2,1460.1,122.21
399,2022-12-20,West,Meera,Corporate,Electronics,Accessories,3,804.9,0.15,2052.5,511.67
400,2023-12-28,South,Nisha,Home Office,Furniture,Chairs,7,1350.47,0.15,8035.3,2365.74
401,2022-02-20,Central,Varsha,Home Office,Furniture,Tables,2,50.36,0.15,85.61,16.38
402,2023-10-27,South,Kavya,Home Office,Furniture,Chairs,5,706.75,0.05,3357.06,987.04
403,2023-11-29,East,Vihaan,Home Office,Electronics,Mobile,7,413.18,0.1,2603.03,383.8
404,2023-07-29,North,Aditya,Corporate,Furniture,Storage,1,1747.28,0.1,1572.55,206.32
405,2022-07-09,North,Varsha,Consumer,Electronics,Laptop,6,293.0,0.0,1758.0,152.69
406,2022-05-05,East,Sneha,Home Office,Electronics,Mobile,8,1389.53,0.15,9448.8,897.39
407,2022-05-30,North,Meera,Corporate,Furniture,Chairs,6,1305.54,0.15,6658.25,422.75
408,2022-11-10,Central,Saanvi,Corporate,Electronics,Laptop,2,1031.26,0.1,1856.27,286.25
409,2023-07-24,South,Pooja,Consumer,Furniture,Tables,8,1875.88,0.15,12755.98,664.02
410,2022-12-08,South,Diya,Consumer,Electronics,Accessories,6,576.99,0.2,2769.55,820.39
411,2022-11-01,Central,Nisha,Consumer,Furniture,Storage,5,618.46,0.2,2473.84,185.37
412,2023-11-23,West,Sneha,Consumer,Office Supplies,Binders,8,965.12,0.2,6176.77,310.29
413,2023-11-13,South,Diya,Corporate,Electronics,Accessories,5,958.25,0.15,4072.56,738.08
414,2022-02-23,Central,Varsha,Home Office,Furniture,Tables,3,667.6,0.0,2002.8,464.53
415,2023-03-20,East,Diya,Consumer,Office Supplies,Paper,6,1760.88,0.15,8980.49,1579.62
416,2023-09-05,West,Vivaan,Home Office,Furniture,Tables,6,642.26,0.1,3468.2,411.1
417,2022-09-21,North,Varsha,Home Office,Office Supplies,Pens,1,1822.21,0.0,1822.21,249.65
418,2022-02-22,East,Saanvi,Consumer,Furniture,Chairs,8,659.35,0.15,4483.58,769.84
419,2023-07-26,West,Vivaan,Consumer,Office Supplies,Binders,1,640.05,0.15,544.04,50.07
420,2023-09-12,East,Aditya,Corporate,Office Supplies,Paper,6,990.89,0.15,5053.54,936.92
421,2022-01-05,South,Kunal,Consumer,Electronics,Laptop,1,1134.3,0.1,1020.87,210.56
422,2022-04-13,East,Kavya,Consumer,Furniture,Tables,5,1520.85,0.1,6843.82,2036.68
423,2022-07-15,South,Krishna,Home Office,Furniture,Tables,8,1221.44,0.15,8305.79,1318.13
424,2022-12-16,Central,Ananya,Consumer,Electronics,Mobile,8,1315.73,0.05,9999.55,1219.89
425,2022-02-16,Central,Varsha,Home Office,Electronics,Laptop,2,1062.6,0.0,2125.2,555.25
426,2023-10-18,West,Pooja,Home Office,Office Supplies,Paper,6,1014.47,0.15,5173.8,798.13
427,2022-09-26,West,Sneha,Corporate,Electronics,Mobile,9,937.96,0.2,6753.31,1377.86
428,2023-01-05,North,Vivaan,Home Office,Office Supplies,Pens,1,865.97,0.0,865.97,139.74
429,2023-09-28,South,Kunal,Corporate,Electronics,Mobile,6,877.57,0.1,4738.88,313.75
430,2022-04-16,West,Aditya,Home Office,Office Supplies,Binders,8,920.26,0.05,6993.98,1027.94
431,2023-11-01,North,Vihaan,Corporate,Office Supplies,Pens,9,315.66,0.05,2698.89,149.55
432,2023-10-21,East,Varsha,Home Office,Electronics,Accessories,4,1449.0,0.2,4636.8,1005.25
433,2023-10-19,West,Krishna,Home Office,Office Supplies,Pens,8,645.59,0.05,4906.48,769.59
434,2022-04-30,South,Diya,Corporate,Office Supplies,Pens,8,982.29,0.15,6679.57,1963.77
435,2023-08-27,South,Kavya,Home Office,Office Supplies,Paper,6,1029.49,0.15,5250.4,973.79
436,2022-02-27,Central,Vivaan,Consumer,Furniture,Storage,5,1931.81,0.2,7727.24,2063.1
437,2022-12-12,Central,Arjun,Home Office,Electronics,Accessories,2,427.79,0.15,727.24,105.38
438,2023-04-19,Central,Varsha,Consumer,Office Supplies,Pens,3,1609.18,0.2,3862.03,274.06
439,2022-04-27,East,Vihaan,Home Office,Electronics,Accessories,7,1114.89,0.2,6243.38,1102.01
440,2022-05-07,North,Vivaan,Corporate,Furniture,Chairs,9,362.14,0.2,2607.41,195.05
441,2023-01-28,North,Vivaan,Home Office,Electronics,Mobile,8,128.95,0.05,980.02,275.0
442,2023-10-03,North,Diya,Consumer,Furniture,Tables,7,213.8,0.15,1272.11,160.36
443,2022-02-27,South,Ananya,Corporate,Office Supplies,Binders,4,131.85,0.2,421.92,63.07
444,2023-09-26,West,Riya,Consumer,Furniture,Storage,3,1959.56,0.2,4702.94,819.22
445,2023-05-28,North,Riya,Consumer,Furniture,Chairs,1,1610.8,0.05,1530.26,457.94
446,2022-04-06,East,Sai,Home Office,Electronics,Mobile,9,1440.78,0.15,11021.97,2257.0
447,2023-09-30,North,Sai,Home Office,Electronics,Accessories,6,993.88,0.1,5366.95,1318.27
448,2022-04-28,North,Varsha,Home Office,Office Supplies,Pens,8,594.57,0.05,4518.73,518.05
449,2023-07-14,Central,Rohit,Home Office,Office Supplies,Pens,2,598.46,0.2,957.54,94.03
450,2023-08-24,North,Sai,Corporate,Furniture,Chairs,1,422.08,0.2,337.66,38.26
451,2023-05-03,West,Diya,Corporate,Office Supplies,Binders,1,503.82,0.15,428.25,114.82
452,2022-08-25,South,Krishna,Corporate,Furniture,Storage,9,537.61,0.15,4112.72,565.98
453,2022-09-29,South,Rohit,Corporate,Electronics,Laptop,4,1814.9,0.05,6896.62,1850.83
454,2022-07-08,North,Aditya,Consumer,Office Supplies,Binders,4,442.44,0.15,1504.3,115.41
455,2023-12-05,East,Kunal,Home Office,Furniture,Tables,8,245.72,0.15,1670.9,393.3
456,2023-03-23,West,Aarav,Corporate,Electronics,Mobile,6,923.75,0.15,4711.12,666.92
457,2023-08-04,Central,Vihaan,Corporate,Electronics,Accessories,3,1203.44,0.1,3249.29,307.38
458,2022-09-04,North,Meera,Consumer,Office Supplies,Binders,1,1717.42,0.05,1631.55,185.27
459,2022-03-17,Central,Kunal,Consumer,Office Supplies,Pens,5,1952.43,0.15,8297.83,1595.48
460,2022-06-03,East,Krishna,Consumer,Electronics,Laptop,5,1113.46,0.15,4732.2,1239.25
461,2023-10-18,East,Varsha,Home Office,Electronics,Laptop,9,359.76,0.1,2914.06,615.6
462,2023-03-11,West,Diya,Consumer,Furniture,Storage,2,394.68,0.0,789.36,196.1
463,2022-03-27,East,Kunal,Corporate,Electronics,Mobile,2,796.45,0.15,1353.96,257.02
464,2023-11-28,East,Kunal,Corporate,Office Supplies,Binders,5,1572.84,0.2,6291.36,823.55
465,2022-10-12,East,Kunal,Corporate,Electronics,Accessories,9,1357.19,0.2,9771.77,2706.51
466,2022-08-08,East,Kunal,Home Office,Office Supplies,Pens,6,1265.7,0.05,7214.49,638.51
467,2022-03-10,East,Diya,Home Office,Electronics,Laptop,9,144.13,0.05,1232.31,246.52
468,2022-02-16,Central,Krishna,Home Office,Electronics,Laptop,2,575.55,0.2,920.88,179.92
469,2022-04-04,North,Kunal,Home Office,Electronics,Mobile,5,1949.36,0.1,8772.12,1247.58
470,2023-03-29,East,Nisha,Corporate,Furniture,Tables,2,1265.14,0.0,2530.28,210.15
471,2022-07-23,Central,Meera,Consumer,Office Supplies,Pens,4,1482.68,0.0,5930.72,1326.51
472,2022-08-06,Central,Varsha,Corporate,Furniture,Chairs,8,69.42,0.05,527.59,133.82
473,2023-04-19,South,Vivaan,Consumer,Office Supplies,Paper,4,1220.27,0.1,4392.97,891.96
474,2023-03-08,West,Krishna,Consumer,Furniture,Storage,1,469.68,0.0,469.68,85.93
475,2022-12-07,Central,Krishna,Home Office,Electronics,Laptop,7,1297.15,0.0,9080.05,1716.26
476,2023-07-05,West,Diya,Corporate,Office Supplies,Paper,1,678.48,0.0,678.48,126.23
477,2023-09-04,South,Aditya,Home Office,Office Supplies,Binders,6,224.75,0.2,1078.8,165.26
478,2022-10-16,South,Riya,Consumer,Furniture,Storage,5,1741.74,0.2,6966.96,1348.02
479,2022-09-11,Central,Sai,Home Office,Furniture,Chairs,1,56.19,0.05,53.38,10.18
480,2022-12-23,East,Diya,Home Office,Electronics,Mobile,1,675.36,0.2,540.29,143.91
481,2022-01-23,West,Ananya,Home Office,Office Supplies,Binders,4,962.57,0.1,3465.25,735.94
482,2023-06-06,East,Sai,Corporate,Office Supplies,Binders,2,89.05,0.05,169.2,13.45
483,2022-04-10,South,Saanvi,Home Office,Electronics,Mobile,9,1073.39,0.2,7728.41,2180.42
484,2022-06-29,West,Pooja,Corporate,Furniture,Tables,8,488.51,0.1,3517.27,1034.5
485,2022-08-11,Central,Arjun,Corporate,Office Supplies,Paper,7,1794.05,0.05,11930.43,2248.4
486,2023-10-21,East,Krishna,Corporate,Electronics,Mobile,6,488.65,0.15,2492.11,514.53
487,2023-03-18,South,Vihaan,Consumer,Electronics,Accessories,6,1118.09,0.15,5702.26,1254.7
488,2023-08-31,South,Meera,Consumer,Furniture,Tables,9,1339.54,0.2,9644.69,1266.4
489,2022-11-21,East,Krishna,Consumer,Office Supplies,Binders,6,1509.22,0.2,7244.26,1975.61
490,2023-05-31,South,Aditya,Corporate,Electronics,Accessories,4,824.55,0.15,2803.47,752.94
491,2022-01-16,South,Nisha,Corporate,Office Supplies,Binders,8,1167.4,0.15,7938.32,2306.66
492,2022-12-02,South,Riya,Consumer,Furniture,Tables,2,1179.27,0.2,1886.83,237.91
493,2022-09-15,Central,Aarav,Consumer,Electronics,Laptop,9,1541.01,0.1,12482.18,2408.65
494,2023-05-12,South,Arjun,Home Office,Furniture,Tables,2,1390.63,0.15,2364.07,619.2
495,2022-06-09,West,Riya,Home Office,Furniture,Storage,9,1159.83,0.2,8350.78,1670.19
496,2023-04-20,East,Krishna,Home Office,Furniture,Tables,1,1769.99,0.05,1681.49,383.43
497,2023-10-26,Central,Nisha,Home Office,Furniture,Tables,9,856.27,0.0,7706.43,799.59
498,2023-11-21,North,Krishna,Home Office,Office Supplies,Pens,3,1425.3,0.15,3634.51,352.73
499,2023-11-06,South,Rohit,Consumer,Electronics,Accessories,8,1476.71,0.0,11813.68,897.88
500,2023-01-15,South,Saanvi,Home Office,Electronics,Laptop,8,524.44,0.15,3566.19,239.25
501,2023-06-29,North,Vihaan,Corporate,Electronics,Mobile,8,1937.33,0.15,13173.84,3110.86
502,2023-11-22,South,Aditya,Consumer,Furniture,Storage,1,564.17,0.2,451.34,116.53
503,2023-03-03,South,Saanvi,Corporate,Furniture,Storage,7,610.06,0.05,4056.9,975.76
504,2023-09-05,North,Shiva,Consumer,Furniture,Chairs,4,1178.04,0.05,4476.55,983.47
505,2022-09-25,North,Aarav,Home Office,Furniture,Tables,8,819.53,0.15,5572.8,1297.56
506,2023-07-31,North,Sneha,Consumer,Electronics,Mobile,2,1525.28,0.1,2745.5,685.37
507,2023-02-21,South,Rohit,Consumer,Office Supplies,Pens,1,430.59,0.1,387.53,94.67
508,2022-06-17,South,Shiva,Corporate,Office Supplies,Binders,7,390.66,0.2,2187.7,117.79
509,2022-02-12,East,Nisha,Corporate,Electronics,Mobile,1,1310.74,0.2,1048.59,126.7
510,2023-07-10,West,Kunal,Consumer,Electronics,Mobile,9,1424.82,0.2,10258.7,1159.75
511,2022-10-12,North,Pooja,Corporate,Electronics,Mobile,9,1899.2,0.05,16238.16,3236.87
512,2023-02-01,Central,Ananya,Corporate,Electronics,Mobile,3,467.17,0.2,1121.21,265.98
513,2022-01-12,East,Shiva,Corporate,Furniture,Storage,2,1029.69,0.1,1853.44,239.81
514,2023-08-30,North,Arjun,Home Office,Furniture,Chairs,4,1800.09,0.05,6840.34,931.04
515,2022-10-29,North,Sai,Home Office,Electronics,Mobile,1,1359.34,0.15,1155.44,278.36
516,2022-09-10,East,Vivaan,Consumer,Furniture,Storage,7,1332.87,0.15,7930.58,725.64
517,2023-05-14,East,Aditya,Home Office,Office Supplies,Binders,9,280.06,0.2,2016.43,456.53
518,2022-02-04,South,Sneha,Corporate,Electronics,Mobile,8,1457.94,0.05,11080.34,1922.56
519,2023-12-28,North,Sai,Consumer,Electronics,Laptop,6,1039.05,0.0,6234.3,1753.0
520,2022-03-31,North,Kavya,Home Office,Office Supplies,Binders,5,166.76,0.2,667.04,75.95
521,2023-08-28,South,Nisha,Home Office,Furniture,Tables,5,1555.33,0.05,7387.82,1111.3
522,2023-08-25,South,Krishna,Corporate,Electronics,Laptop,6,1717.86,0.05,9791.8,2142.07
